timestamp,rollspeed,pitchspeed,yawspeed,q0,q1,q2,q3,delta_q_reset0,delta_q_reset1,delta_q_reset2,delta_q_reset3,quat_reset_counter,basestation,flight_number
407014491,-0.034053247,0.29015973,0.11153966,-0.551997,0.0010139972,0.04255119,-0.832759,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407118593,0.1329813,0.06836773,0.21272042,-0.5438129,0.0035425867,0.038300734,-0.83832455,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407222612,0.07749774,-0.049886286,0.1141641,-0.53786737,0.0007301293,0.037442774,-0.84219724,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407326440,-0.050820276,0.07711445,0.023358254,-0.5336727,0.00029676422,0.03555794,-0.8449432,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407430616,0.06010182,0.48896477,0.122242436,-0.53096867,0.012094588,0.025364785,-0.84692544,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407530576,0.06254916,0.34153205,-0.0074510453,-0.52977496,0.031090684,0.010353147,-0.847505,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407634566,0.04050537,-0.07765648,-0.06804294,-0.5300347,0.03566346,0.004625464,-0.8472131,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407734527,0.004772309,-0.22045095,-0.057105217,-0.53128284,0.028737824,0.0075540743,-0.84667325,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407836206,0.0354884,-0.26896036,0.05217512,-0.53279316,0.021454416,0.0117933685,-0.84589136,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
407936140,-0.03998077,-0.18611985,-0.062156215,-0.53458285,0.015659593,0.0158159,-0.84482294,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408040114,0.093160756,-0.33901912,-0.11398322,-0.53632903,0.005394197,0.023052027,-0.8436769,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408140184,0.03138674,-0.27463844,-0.0042986074,-0.5376394,-0.004660843,0.030599833,-0.84260666,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408240076,0.14629981,-0.09405913,0.09949501,-0.5386515,-0.009712413,0.034020532,-0.84178555,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408344186,-0.005226539,0.0007694473,-0.0074634613,-0.53960407,-0.01013125,0.034575585,-0.8411476,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408444179,-0.08614774,0.0079496,0.06710991,-0.5402559,-0.008644828,0.033728227,-0.84078014,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408548195,0.0041210447,-0.045278296,0.037679225,-0.54110706,-0.00827184,0.03383808,-0.84023196,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408652107,0.0321915,-0.04207754,0.033780888,-0.5419079,-0.008565704,0.033180486,-0.839739,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408756021,0.120964736,-0.019346923,-0.029721122,-0.542739,-0.008146075,0.03134792,-0.8392767,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408857715,-0.0135562485,-0.039169487,-0.0020733604,-0.54344237,-0.0071013276,0.02956366,-0.83889574,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
408957757,0.023328818,-0.0020764167,-0.082058914,-0.54391736,-0.005061048,0.027341932,-0.83867794,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409061678,-0.1361992,0.065194555,0.011167777,-0.5440091,-0.0017533422,0.02548156,-0.8386906,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409165816,0.04218288,0.17493317,0.10487569,-0.5437686,0.0023802747,0.02402943,-0.8388878,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409265891,-0.090364,0.07381926,0.036350023,-0.54338825,0.0049803047,0.023411233,-0.8391403,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409369693,-0.04066419,0.17582619,0.11454932,-0.54255354,0.00848184,0.02274881,-0.83967036,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409469654,0.037597787,0.022683246,0.12109009,-0.5417333,0.011917451,0.021906853,-0.84018046,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409573684,-0.010269125,-0.01803104,0.0069679827,-0.5408508,0.014812609,0.021270089,-0.84071904,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409677761,0.05097059,-0.006361097,0.09322295,-0.5399367,0.015852815,0.02073725,-0.8413007,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409778587,-0.120053284,-0.018800154,-0.006992073,-0.53916556,0.016851543,0.020765554,-0.8417751,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409879256,-0.048330605,0.043698665,0.026685156,-0.53836924,0.017368801,0.020376148,-0.8422836,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
409983364,0.010735286,0.022555277,-0.0060151154,-0.53760123,0.01773168,0.019973284,-0.8427761,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410087359,-0.0131703215,-0.009665008,-0.07735979,-0.5370951,0.018277075,0.019880127,-0.84308934,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410187421,0.03363184,-0.0098059755,0.07755886,-0.53679323,0.018510325,0.019735813,-0.84327996,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410291487,-0.01331933,-0.047872245,0.069768965,-0.5367447,0.01842314,0.019823374,-0.84331053,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410391348,-0.0687355,0.04964115,-0.07648099,-0.53713125,0.018081907,0.020178486,-0.8430634,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410491406,-0.023608759,0.029135266,-0.028824976,-0.53764933,0.018110398,0.02008251,-0.8427348,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410595285,-0.059965845,0.058173858,-0.1058671,-0.5385553,0.017729433,0.020109601,-0.8421636,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410695296,0.11663465,-0.10212587,0.019530868,-0.5395003,0.016540458,0.020108802,-0.8415827,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410796892,-0.06052328,-0.014284821,-0.05576652,-0.54075503,0.01528936,0.020142622,-0.8407999,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
410896975,-0.02338897,-0.029066792,-0.123118915,-0.54189,0.013870352,0.020718899,-0.84007955,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411001027,-0.025917243,-0.0037039358,-0.067631036,-0.54288095,0.012689036,0.020743899,-0.8394576,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411100879,0.008024905,-0.08804585,-0.10111832,-0.5436586,0.012320687,0.020650713,-0.83896196,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411201007,0.057449013,-0.04060201,-0.04471054,-0.5444601,0.011531326,0.019357536,-0.8384841,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411305040,-0.023040826,0.018314824,-0.099960685,-0.5453931,0.010432081,0.018707931,-0.83790666,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411405027,-0.025309294,0.031961195,-0.13895075,-0.5460389,0.0095406175,0.018628985,-0.8374983,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411508845,-0.09206953,0.045216978,-0.04971067,-0.5466082,0.009492966,0.018440299,-0.8371317,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411608951,-0.06999633,0.05909876,-0.051045768,-0.54710406,0.009862186,0.018320346,-0.83680594,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411708906,-0.00045510428,0.010210843,-0.009648876,-0.54748666,0.009479388,0.01830382,-0.83656055,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411810534,-0.041167393,0.043169517,0.09805257,-0.5476801,0.009379398,0.018496625,-0.8364308,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
411914702,0.024032617,-0.07625481,-0.0028496855,-0.5479394,0.008705205,0.018804288,-0.83626133,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412014536,0.03741842,-0.039106335,0.012901542,-0.5480342,0.008036714,0.018428998,-0.8362143,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412114575,-0.048008066,0.04184174,-0.0019754656,-0.5480539,0.008262756,0.018288441,-0.83620226,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412218486,0.096028894,-0.034682944,0.04699036,-0.54787517,0.009437809,0.018373128,-0.83630514,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412318495,-0.044394486,0.0061780787,-0.028487738,-0.54762954,0.0118331965,0.01895952,-0.83642244,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412422565,-0.13235119,0.013905752,-0.02027478,-0.5471946,0.013331215,0.019683944,-0.8366678,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412522591,-0.045342106,0.035463214,0.014101408,-0.546768,0.01404502,0.020377852,-0.8369184,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412622484,-0.014402454,-0.0154034905,0.07813057,-0.54636806,0.015124344,0.021254223,-0.83713883,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412726483,-0.037418097,-0.0029738236,-0.049813397,-0.54623157,0.0150011005,0.02171109,-0.8372185,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412828204,0.05367874,0.037372634,0.12215306,-0.54587084,0.015501704,0.022055032,-0.83743554,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
412928056,0.04727246,0.00091576914,0.031475607,-0.54591846,0.01594237,0.02249865,-0.83738446,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413028246,-0.016833946,-0.0052375523,-0.039851744,-0.54605937,0.015784044,0.022478458,-0.83729607,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413132065,0.01634947,0.020381413,0.058279358,-0.54606575,0.015904047,0.022383764,-0.83729225,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413232209,0.09923106,-0.15351366,0.034088705,-0.546211,0.015407247,0.022797335,-0.8371957,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413336048,-0.045198508,-0.020669801,-0.12858123,-0.5463941,0.015237176,0.023259806,-0.8370666,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413440144,-0.0078580985,0.010934744,0.055836387,-0.54643446,0.014240684,0.023306746,-0.83705634,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413540138,0.04388984,-0.038691558,-0.026848989,-0.5467089,0.012134632,0.023452973,-0.83690625,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413644130,0.03923046,0.013534071,0.0069157784,-0.54709584,0.01064427,0.022244368,-0.83670676,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413744245,-0.0053551947,0.05801767,0.07321203,-0.5472502,0.010711911,0.021287104,-0.83662975,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413845732,0.018953364,0.11713001,-0.0758575,-0.54752463,0.010775079,0.020723864,-0.8364635,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
413945701,0.007148406,-0.0052604065,0.048277803,-0.5472661,0.010646535,0.021061454,-0.83662593,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414049896,0.038199507,0.04233081,-0.07684505,-0.54700476,0.010055848,0.022334013,-0.8367712,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414149785,0.037920903,-0.024935715,0.022233436,-0.5463277,0.009498257,0.023434453,-0.8371898,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414249854,0.0633932,-0.051337898,0.09260437,-0.5456942,0.009733801,0.0237871,-0.8375902,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414353835,-0.0062466906,-0.04984816,0.09651735,-0.5451338,0.010276461,0.023125065,-0.83796704,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414453769,-0.09110107,0.057914883,-0.10995205,-0.54509103,0.011060743,0.022713799,-0.8379962,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414557780,-0.05867318,0.09658064,-0.03347039,-0.5449329,0.011634846,0.022567263,-0.8380951,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414661687,-0.024007922,-0.05940993,-0.054068364,-0.54487544,0.011415469,0.023432646,-0.8381119,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414761681,0.0644821,-0.034688342,-0.060266286,-0.544636,0.012134144,0.024177447,-0.83823615,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414863284,-0.0942023,-0.02076336,0.016978497,-0.54429454,0.012979599,0.02415796,-0.8384459,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
414963297,-0.041250482,-0.027324447,-0.052494142,-0.54395264,0.013897323,0.023721082,-0.8386654,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415067300,-0.008016797,0.05854933,-0.06981068,-0.543807,0.0146496445,0.022706792,-0.83877516,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415167356,0.0052647144,0.076508515,0.08617335,-0.54376256,0.014817006,0.022206135,-0.8388145,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415271409,0.18747829,-0.014591269,-0.006201132,-0.5440282,0.013655551,0.021819236,-0.838672,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415375411,-0.037275005,0.089481644,0.023948153,-0.5442776,0.013279299,0.02227156,-0.8385043,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415475316,-0.062018342,-0.020028545,0.07480528,-0.5447104,0.01331951,0.023306277,-0.8381945,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415579341,0.14202872,-0.08005488,0.0065181497,-0.545492,0.012574812,0.024253778,-0.8376706,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415679273,-0.013506965,-0.04984018,0.017126411,-0.5461508,0.01194372,0.02483507,-0.8372334,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415779199,-0.04499403,0.105877206,-0.08383028,-0.5467164,0.012897969,0.024220426,-0.8368681,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415884079,-0.0017926606,-0.013802117,-0.04176755,-0.54691565,0.013570998,0.023007734,-0.8367615,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
415984178,0.078531764,-0.015993493,0.032061778,-0.5468316,0.012894673,0.023332912,-0.8368181,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416084132,0.06343675,0.006038998,-0.08089848,-0.5466294,0.012093748,0.022741143,-0.8369785,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416188223,-0.029685158,0.19749013,-0.05783537,-0.5461025,0.016348528,0.017865373,-0.8373683,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416288057,0.010861566,0.07803212,0.112671904,-0.5453665,0.022891695,0.012139119,-0.83779716,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416388074,-0.010502201,0.23343979,-0.081183836,-0.5448341,0.028049648,0.008951119,-0.83802694,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416492185,-0.10494867,0.3227301,-0.051362447,-0.5437015,0.038139846,0.0046399273,-0.83839875,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416592166,0.019890763,0.07195297,0.086196065,-0.54257256,0.046891443,-0.00025809376,-0.83869916,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416696228,-0.0031828596,0.030683216,-0.0044855475,-0.5422688,0.047904044,-0.0010207241,-0.8388378,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416800069,-0.03522428,-0.20814514,-0.089769445,-0.54230946,0.04257817,0.0032864523,-0.83909285,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
416900139,0.10925811,-0.2621087,0.010552921,-0.5423179,0.033887114,0.009061619,-0.8394408,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417004105,-0.01448289,-0.06991007,0.07880254,-0.5422,0.026883142,0.014233329,-0.8396986,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417104220,-0.09091313,-0.03207387,-0.050216135,-0.5421174,0.022664918,0.017096037,-0.83982307,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417205675,0.13830614,-0.050110657,0.09120085,-0.5418472,0.020184372,0.01839243,-0.84003335,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417305679,-0.035849154,-0.0124353245,-0.079279914,-0.54173917,0.019343136,0.01955798,-0.8400964,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417409659,-0.10689897,-0.028995914,-0.0443487,-0.5413631,0.017866371,0.02130206,-0.8403292,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417509649,-0.03396593,-0.04573458,0.042518105,-0.54087,0.014975397,0.023767963,-0.840637,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417609767,-0.0316552,-0.1834427,-0.025209304,-0.5404876,0.011456774,0.026175167,-0.84086674,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417713786,0.0152691975,-0.15140344,-0.051362637,-0.5400104,0.0027337612,0.030864252,-0.8410879,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417817693,-0.03881806,0.013374786,0.031956993,-0.53911936,-0.0013441977,0.033758387,-0.8415515,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
417917707,0.0556194,0.06399784,-0.021602293,-0.53837496,-0.0010221155,0.032052547,-0.8420951,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418021853,0.026093487,0.0031587142,0.061672658,-0.5374195,-0.0017977154,0.031962723,-0.8427073,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418121764,-0.089033574,-0.069415614,0.012960113,-0.53678393,-0.003147467,0.033188555,-0.8430609,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418223365,0.013231602,-0.065481395,-0.019450376,-0.5363249,-0.0066960384,0.035584588,-0.8432346,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418323454,0.080780424,-0.21168984,-0.015457885,-0.5358355,-0.011305737,0.038495872,-0.8433686,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418427792,0.07232729,-0.015069946,0.030343782,-0.5353782,-0.015521105,0.042203117,-0.84341455,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418527304,-0.121531375,0.046539575,-0.10332346,-0.535146,-0.016214842,0.043333642,-0.84349155,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418631350,-0.017608939,0.18116792,-0.037764072,-0.5348897,-0.014169957,0.042374734,-0.8437397,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418731331,-0.016156444,0.1118527,-0.04722882,-0.5347191,-0.011672699,0.04014219,-0.8439953,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418831328,0.019288639,0.10587149,0.04403382,-0.53447133,-0.0077816667,0.03657771,-0.844359,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
418935258,0.0893673,0.44964376,0.111419216,-0.53422475,0.0036452983,0.027296513,-0.84489375,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419035277,0.079354405,0.5347843,-0.008542928,-0.534255,0.024120994,0.012230939,-0.84489065,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419135417,-0.02911984,0.26794654,-0.044674575,-0.5346067,0.037992503,0.0030565134,-0.8442411,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419236845,0.056910884,-0.066169396,0.0030468898,-0.53519297,0.03981503,0.0022031937,-0.8437882,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419340986,0.08827305,-0.30418026,-0.010052144,-0.5358383,0.032251704,0.007575769,-0.8436705,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419441014,0.061385933,-0.31560814,-0.015471812,-0.53620666,0.020964893,0.015370477,-0.8436864,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419545067,0.02524417,-0.36852595,0.06252551,-0.53629965,0.0077346037,0.024428386,-0.8436387,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419648961,-0.049832363,0.048875537,0.090620555,-0.5361567,0.0020973093,0.029032726,-0.8436165,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
419749129,-0.021014208,0.1176739,0.060822245,-0.5358612,0.0034415144,0.028004868,-0.84383464,0.7763479,0.0057239314,0.0061299475,-0.63024884,1,2203,224c2092-44e1-4b73-879c-d0ad0c4b4c87
